size,runtime,iters,time variance,iters variance,num timeouts,semantics,start weights,strategy,graph,iterations per argument
130,55.37890719100142,369.0,0.0,0.0,14,mbs,mbs,pick_arg_most_to_least_pref,erdos0.5,2000
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,erdos0.5,2000
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,erdos0.5,2000
10,0.0328551662500005,9.0,0.0464254471252265,12.6378117454837,7,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
20,0.6935931397499999,121.125,0.6001282840390214,104.85014817075162,7,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
30,1.6010565826000032,166.4,1.89870307033234,181.6309445001044,10,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
40,2.54785025900002,188.66666666666663,2.210726622136995,163.3901261806641,12,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
50,5.9317379667500205,288.5,5.3494370080205575,253.23704310388715,11,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
60,13.70022045799999,480.0,0.0,0.0,14,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
80,0.0023783829999501,0.0,8.229308511047542e-06,0.0,13,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
100,10.502215620000245,100.0,0.0,0.0,14,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
130,55.390794593000464,369.0,0.0,0.0,14,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,erdos0.5,2000
10,0.0072657441111111,2.4444444444444446,0.020537703979104,7.333333333333333,6,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
20,0.0512365463999991,12.4,0.1132884909718792,27.72724292099739,10,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
30,0.206227591333338,32.0,0.5032000947814863,78.38367176906169,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
40,0.5264279492857185,59.142857142857146,1.3898807087415723,156.47729182582006,8,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
50,0.0014599659999987,0.0,9.732631124270196e-06,0.0,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
60,0.0018893245714366,0.0,1.5068020753829375e-05,0.0,8,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
70,0.0023652329999777,0.0,8.700241791925933e-06,0.0,13,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
80,0.0029161413999872,0.0,2.0364463234654476e-05,0.0,10,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
90,0.0035516890000053,0.0,2.7998600163586186e-05,0.0,13,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
100,0.0042062077999617,0.0,2.985200852593416e-05,0.0,10,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
110,0.0049695417500288,0.0,2.4285761051990703e-05,0.0,11,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
120,0.0057634936665635,0.0,3.708662614683903e-05,0.0,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
130,0.006723302666766,0.0,5.211373548752263e-05,0.0,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
140,0.0075920005001535,0.0,4.04528713859201e-05,0.0,13,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
150,0.0086163891664909,0.0,5.131332704033237e-05,0.0,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,10
10,0.0072653288888891,2.4444444444444446,0.0204337029620916,7.333333333333333,6,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
20,0.0513511395999991,12.4,0.113543795486984,27.72724292099739,10,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
30,0.2050699280000027,32.0,0.5003928036505454,78.38367176906169,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
40,0.5239883168571424,59.142857142857146,1.383419414285235,156.47729182582006,8,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
50,0.0014641278333347,0.0,1.514551001019164e-05,0.0,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
60,0.001892636428587,0.0,1.4851626526462422e-05,0.0,8,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
70,0.0023807245000284,0.0,7.985356920247574e-06,0.0,13,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
80,0.0029501202000119,0.0,7.761208567697246e-05,0.0,10,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
90,0.0035615474999985,0.0,1.1513819663489088e-05,0.0,13,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
100,0.0042420680000304,0.0,1.6816198491196718e-05,0.0,10,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
110,0.0050121527499413,0.0,2.968262733245598e-05,0.0,11,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
120,0.0058090136665972,0.0,7.760018439206812e-05,0.0,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
130,0.0066751780000231,0.0,4.631636326912274e-05,0.0,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
140,0.0078483889997187,0.0,0.0002726066348473,0.0,13,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
150,0.0086385279999679,0.0,3.668467150512346e-05,0.0,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,10
10,0.0572543040000001,14.846153846153848,0.1000372356702678,25.25155491531216,2,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
20,0.2738466079090909,43.63636363636363,0.3153559380420104,50.03453352889928,4,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
30,0.1624793511428574,14.714285714285714,0.3562840056945611,31.71074626323746,8,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
40,0.3340485768750003,19.375,0.6978394320994713,41.35883909672238,7,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
50,1.0168652493750088,36.375,1.882999340205344,67.39634898971055,7,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
60,5.592669178111079,159.44444444444446,11.38183277034205,328.5997227293076,6,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
70,19.376612873833363,369.1666666666667,17.09469660334933,332.1116780040513,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
80,2.1156750280000174,26.166666666666668,5.175036088961467,64.0949816028265,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
90,24.367281794333167,271.0,42.19905584703542,469.3857688511657,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
100,2.2937641760001197,16.666666666666668,5.607997136271219,40.82482904638631,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
110,35.66627261579979,198.2,79.74089063232752,443.1886731404583,10,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
120,0.0058725479999945,0.0,6.331819137017999e-05,0.0,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
130,0.0068075529995136,0.0,8.353625747603438e-05,0.0,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
140,81.85167427099987,316.3333333333333,141.75797332679497,547.9054054609549,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
150,18.59112707657161,64.14285714285714,49.16458643531376,169.706048381143,8,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,100
10,0.058294268307692,14.846153846153848,0.1016716398563328,25.25155491531216,2,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
20,0.2775817008181816,43.63636363636363,0.3196310838141586,50.03453352889928,4,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
30,0.1644198925714286,14.714285714285714,0.3605879862957438,31.71074626323746,8,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
40,0.3356645514999972,19.375,0.7005851477393811,41.35883909672238,7,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
50,1.0118226188749873,36.375,1.8734873857580567,67.39634898971055,7,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
60,5.547853534111109,159.44444444444446,11.29630031725856,328.5997227293076,6,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
70,19.232797085666693,369.1666666666667,16.95592636731116,332.1116780040513,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
80,2.090908200166647,26.166666666666668,5.114484636295111,64.0949816028265,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
90,25.7929656846668,271.0,44.66815195542468,469.3857688511657,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
100,2.442128253000116,16.666666666666668,5.970927116618908,40.82482904638631,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
110,37.5318918944,198.2,83.9121120824927,443.1886731404583,10,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
120,0.0060199036664319,0.0,8.978693684874588e-05,0.0,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
130,0.0067558323338137,0.0,9.50869664936884e-06,0.0,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
140,80.24437754433286,316.3333333333333,138.97432509983432,547.9054054609549,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
150,18.46318021528532,64.14285714285714,48.82645231008264,169.706048381143,8,mbs,default,pick_arg_most_to_least_pref,erdos0.7,100
10,0.0570898801538461,14.846153846153848,0.0997628589290222,25.25155491531216,2,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
20,0.2730919487272726,43.63636363636363,0.3144068708509,50.03453352889928,4,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
30,0.1619904007142878,14.714285714285714,0.355472862857147,31.71074626323746,8,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
40,0.332699545499997,19.375,0.6945770968559495,41.35883909672238,7,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
50,1.0025885363749936,36.375,1.8562707663651052,67.39634898971055,7,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
60,5.508115051888871,159.44444444444446,11.214389572452925,328.5997227293076,6,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
70,19.091377752666688,369.1666666666667,16.83566491536082,332.1116780040513,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
80,2.0869936686666883,26.166666666666668,5.104948206170159,64.0949816028265,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
90,24.012100362999792,271.0,41.58404241189594,469.3857688511657,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
100,2.262310856666621,16.666666666666668,5.531252192009219,40.82482904638631,9,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
110,35.01145009379998,198.2,78.27697165974072,443.1886731404583,10,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
120,0.0057745109997995,0.0,5.057113113045672e-05,0.0,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
130,0.0067022816665485,0.0,8.341938075297007e-05,0.0,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
140,81.7534110580006,316.3333333333333,141.5879466952401,547.9054054609549,12,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
150,18.63097773614209,64.14285714285714,49.27001243388504,169.706048381143,8,mbs,mbs,pick_arg_most_to_least_pref,erdos0.7,2000
10,0.0571184082307692,14.846153846153848,0.0999436298387919,25.25155491531216,2,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
20,0.2729272399090911,43.63636363636363,0.3143960744912005,50.03453352889928,4,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
30,0.1616539454285726,14.714285714285714,0.3542960969402108,31.71074626323746,8,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
40,0.3330369635000068,19.375,0.6951037287543009,41.35883909672238,7,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
50,1.003295463624987,36.375,1.8575409057201755,67.39634898971055,7,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
60,5.5103335134444364,159.44444444444446,11.223594424380549,328.5997227293076,6,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
70,19.114587438500013,369.1666666666667,16.841101825392133,332.1116780040513,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
80,2.093069047666745,26.166666666666668,5.1198193195219,64.0949816028265,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
90,24.55425782133337,271.0,42.523099394745245,469.3857688511657,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
100,2.3197699815000306,16.666666666666668,5.671695375515764,40.82482904638631,9,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
110,36.19780282539996,198.2,80.9293766728319,443.1886731404583,10,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
120,0.005863040333376,0.0,0.0001547249669603,0.0,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
130,0.0067466003329172,0.0,0.0001139986682205,0.0,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
140,80.4473764463334,316.3333333333333,139.3257776786917,547.9054054609549,12,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
150,18.41882315514288,64.14285714285714,48.70915001631699,169.706048381143,8,mbs,default,pick_arg_most_to_least_pref,erdos0.7,2000
10,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
20,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
30,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
40,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
50,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
60,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
70,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
80,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
90,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
100,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
110,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
120,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
130,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
140,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
150,0.0,0.0,0.0,0.0,15,mbs,mbs,pick_arg_most_to_least_pref,scale_free,10
10,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
20,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
30,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
40,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
50,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
60,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
70,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
80,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
90,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
100,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
110,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
120,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
130,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
140,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
150,0.0,0.0,0.0,0.0,15,mbs,default,pick_arg_most_to_least_pref,scale_free,10
10,0.0616445079285714,20.5,0.0407395690618718,12.864680330268609,1,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
20,0.0921347875714283,28.428571428571427,0.0274074290123412,5.2727789449395415,1,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
30,0.1468908479999999,33.666666666666664,0.0484788285627899,9.499601267549297,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
40,0.2721791485384617,54.76923076923077,0.2454256382816765,41.7914541626113,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
50,0.6648268830833329,93.91666666666669,1.1267651535809335,132.29612674419138,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
60,0.4812781467500014,64.5,0.1221825766434179,12.943935048718938,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
70,0.6514121540833303,72.91666666666667,0.0810757089368202,9.179605193860532,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
80,0.9574541588461526,89.23076923076923,0.2367271276288153,19.7785820445326,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
90,1.1608816567692333,90.3846153846154,0.164556143922115,7.577801589054495,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
100,1.56062481976922,97.3846153846154,0.3687492277983953,5.766837110271987,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
110,2.239151585928572,116.14285714285714,0.9544652191442352,28.02706698026898,1,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
120,2.371135943692318,115.15384615384616,0.4293214522467278,11.156807741211612,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
130,3.1596334753076927,128.76923076923077,0.3611257315927449,7.779822686002596,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
140,5.995730145916677,189.91666666666663,8.251119431186794,193.64797411485583,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
150,7.7577080307499955,208.66666666666663,11.630808839919672,217.02464599601808,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,100
10,0.0596321444285714,20.5,0.0410055535355058,12.864680330268609,1,mbs,default,pick_arg_most_to_least_pref,scale_free,100
20,0.0909011487857143,28.428571428571427,0.0269823143971912,5.2727789449395415,1,mbs,default,pick_arg_most_to_least_pref,scale_free,100
30,0.1446789640000004,33.666666666666664,0.0469715157299141,9.499601267549297,3,mbs,default,pick_arg_most_to_least_pref,scale_free,100
40,0.2693544620000001,54.76923076923077,0.2420555075556094,41.7914541626113,2,mbs,default,pick_arg_most_to_least_pref,scale_free,100
50,0.6562704980833333,93.91666666666669,1.1106330863970015,132.29612674419138,3,mbs,default,pick_arg_most_to_least_pref,scale_free,100
60,0.4746639616666665,64.5,0.120747617159937,12.943935048718938,3,mbs,default,pick_arg_most_to_least_pref,scale_free,100
70,0.6435672176666655,72.91666666666667,0.080344462448095,9.179605193860532,3,mbs,default,pick_arg_most_to_least_pref,scale_free,100
80,0.945879565000004,89.23076923076923,0.2332534548324228,19.7785820445326,2,mbs,default,pick_arg_most_to_least_pref,scale_free,100
90,1.153244709769235,90.3846153846154,0.164873774056195,7.577801589054495,2,mbs,default,pick_arg_most_to_least_pref,scale_free,100
100,1.55558424453847,97.3846153846154,0.3670083668332245,5.766837110271987,2,mbs,default,pick_arg_most_to_least_pref,scale_free,100
110,2.230607221714288,116.14285714285714,0.9526127781864796,28.02706698026898,1,mbs,default,pick_arg_most_to_least_pref,scale_free,100
120,2.35978416146154,115.15384615384616,0.4264011148635563,11.156807741211612,2,mbs,default,pick_arg_most_to_least_pref,scale_free,100
130,3.140417696846157,128.76923076923077,0.3592394530178023,7.779822686002596,2,mbs,default,pick_arg_most_to_least_pref,scale_free,100
140,5.942683532749991,189.91666666666663,8.172169774791273,193.64797411485583,3,mbs,default,pick_arg_most_to_least_pref,scale_free,100
150,7.701365507833344,208.66666666666663,11.561788247133,217.02464599601808,3,mbs,default,pick_arg_most_to_least_pref,scale_free,100
10,0.0600522515714285,20.5,0.0414807134577171,12.864680330268609,1,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
20,0.0914118730714289,28.428571428571427,0.027130594046992,5.2727789449395415,1,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
30,0.1460535725833335,33.666666666666664,0.0478430752361527,9.499601267549297,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
40,0.2705945201538468,54.76923076923077,0.2435290087128342,41.7914541626113,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
50,0.6616751633333321,93.91666666666669,1.1218680426120204,132.29612674419138,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
60,0.4769220896666652,64.5,0.12299546139289,12.943935048718938,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
70,0.6461788906666671,72.91666666666667,0.0806873147022437,9.179605193860532,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
80,0.9498771176153844,89.23076923076923,0.2342713873380473,19.7785820445326,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
90,1.1569479877692332,90.3846153846154,0.1640707264325762,7.577801589054495,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
100,1.5603222096153917,97.3846153846154,0.3676323044743576,5.766837110271987,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
110,2.232978261214279,116.14285714285714,0.952118315538725,28.02706698026898,1,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
120,2.359550582230777,115.15384615384616,0.4282573879889322,11.156807741211612,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
130,3.137514499461531,128.76923076923077,0.3608756755030855,7.779822686002596,2,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
140,5.956359133833312,189.91666666666663,8.196440993910203,193.64797411485583,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
150,7.725527421666679,208.66666666666663,11.589764998505002,217.02464599601808,3,mbs,mbs,pick_arg_most_to_least_pref,scale_free,2000
10,0.0597737275714285,20.5,0.0415352852833178,12.864680330268609,1,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
20,0.0910779907857141,28.428571428571427,0.0268606122402339,5.2727789449395415,1,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
30,0.1457453896666668,33.666666666666664,0.0480761202169662,9.499601267549297,3,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
40,0.2711861266923079,54.76923076923077,0.244063696237107,41.7914541626113,2,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
50,0.6609767940833334,93.91666666666669,1.116182281489468,132.29612674419138,3,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
60,0.4788615483333333,64.5,0.1213756309141981,12.943935048718938,3,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
70,0.6505576857500041,72.91666666666667,0.0807016287765314,9.179605193860532,3,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
80,0.95369804761538,89.23076923076923,0.2342622555615802,19.7785820445326,2,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
90,1.157505566538462,90.3846153846154,0.1642395551800512,7.577801589054495,2,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
100,1.557992202923082,97.3846153846154,0.3648929600838045,5.766837110271987,2,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
110,2.229499988785721,116.14285714285714,0.9485377681237532,28.02706698026898,1,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
120,2.3570789341538503,115.15384615384616,0.4234788036931556,11.156807741211612,2,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
130,3.137593975384601,128.76923076923077,0.3575697068565487,7.779822686002596,2,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
140,5.936223729083328,189.91666666666663,8.146336993600483,193.64797411485583,3,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
150,7.69385239733334,208.66666666666663,11.512599864456384,217.02464599601808,3,mbs,default,pick_arg_most_to_least_pref,scale_free,2000
10,0.0006354821333333,0.0,7.959247464952562e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
20,0.0008245911333333,0.0,5.810120813579027e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
30,0.0009552771333333,0.0,7.253047107436375e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
40,0.0013057522666666,0.0,3.559499944507871e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
50,0.0017842852666666,0.0,3.141839440622304e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
60,0.0023437671333333,0.0,4.4473304414603706e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
70,0.0030371307333333,0.0,0.000228627267682,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
80,0.0037232297999999,0.0,4.529726454082278e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
90,0.0045309612666666,0.0,4.890064334441012e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
100,0.0054379999333333,0.0,7.039994509486324e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
110,0.0064594511999999,0.0,0.000129193719655,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
120,0.0075033064666667,0.0,5.404675112847621e-05,0.0,0,mbs,mbs,pick_arg_most_to_least_pref,complete,10
